,ID,Event_Type,Target,Product,Same_Angle,Inverted,Event_Time,System_Time
2787,,SIGNAL,,,,,,1535512923.646
2788,,SIGNAL,,,,,,1535512923.646
2789,,SIGNAL,,,,,,1535512923.646
2790,,SIGNAL,,,,,,1535512925.392
2791,,SIGNAL,,,,,,1535512927.292
2792,427,interval,,,,,8.073,1535512919.571
2793,427,on,SINGLETON,04_chocolate_3.jpg,,0,0.799,1535512927.669
2794,,SIGNAL,,,,,,1535512932.526
2795,,SIGNAL,,,,,,1535512932.526
2796,,SIGNAL,,,,,,1535512932.992
2797,,SIGNAL,,,,,,1535512934.891
2798,428,interval,,,,,8.020,1535512928.504
2799,428,on,,01_detergent_1.jpg,True,0,0.799,1535512936.548
2800,,SIGNAL,,,,,,1535512937.376
2801,428,image_interval,,,,,0.400,1535512937.375
2802,428,on,00_detergent_1.jpg,,True,0,0.800,1535512937.799
2803,,SIGNAL,,,,,,1535512940.319
2804,,SIGNAL,,,,,,1535512940.592
2805,429,interval,,,,,2.687,1535512938.632
2806,429,on,,04_detergent_1.jpg,True,0,0.800,1535512941.343
2807,,SIGNAL,,,,,,1535512942.492
2808,429,image_interval,,,,,0.400,1535512942.171
2809,429,on,00_detergent_1.jpg,,True,0,0.799,1535512942.594
2810,430,interval,,,,,0.507,1535512943.424
2811,430,on,SINGLETON,08_detergent_1.jpg,,0,0.800,1535512943.958
2812,,SIGNAL,,,,,,1535512947.723
2813,,SIGNAL,,,,,,1535512947.723
2814,,SIGNAL,,,,,,1535512948.192
2815,431,interval,,,,,4.935,1535512944.787
2816,431,on,SINGLETON,01_detergent_1.jpg,,1,0.800,1535512949.747
2817,,SIGNAL,,,,,,1535512952.482
2818,,K_PRESS,,,,,,1535512952.482
2819,,SIGNAL,,,,,,1535512952.482
2820,432,interval,,,,,2.905,1535512950.575
2821,432,on,,04_detergent_1.jpg,True,0,0.800,1535512953.504
2822,,SIGNAL,,,,,,1535512954.337
2823,432,image_interval,,,,,0.400,1535512954.336
2824,432,on,00_detergent_1.jpg,,True,0,0.800,1535512954.761
2825,,SIGNAL,,,,,,1535512956.700
2826,,SIGNAL,,,,,,1535512957.692
2827,433,interval,,,,,2.108,1535512955.590
2828,433,on,SINGLETON,05_chocolate_1.jpg,,0,0.800,1535512957.722
2829,,SIGNAL,,,,,,1535512961.376
2830,,SIGNAL,,,,,,1535512961.493
2831,434,interval,,,,,4.820,1535512958.556
2832,434,on,,02_detergent_3.jpg,True,1,0.800,1535512963.400
2833,,SIGNAL,,,,,,1535512964.228
2834,,K_PRESS,,,,,,1535512964.228
2835,434,image_interval,,,,,0.400,1535512964.227
2836,434,on,00_detergent_3.jpg,,True,0,0.799,1535512964.652
2837,,SIGNAL,,,,,,1535512969.328
2838,,SIGNAL,,,,,,1535512969.328
2839,,SIGNAL,,,,,,1535512969.328
2840,,SIGNAL,,,,,,1535512970.992
2841,435,interval,,,,,6.847,1535512965.479
2842,435,on,SINGLETON,07_chocolate_1.jpg,,0,0.800,1535512972.351
2843,,SIGNAL,,,,,,1535512974.322
2844,,SIGNAL,,,,,,1535512974.792
2845,436,interval,,,,,2.137,1535512973.184
2846,436,on,,09_chocolate_2.jpg,False,0,0.800,1535512975.345
2847,436,image_interval,,,,,0.400,1535512976.172
2848,436,on,00_chocolate_3.jpg,,False,0,0.799,1535512976.594
2849,,SIGNAL,,,,,,1535512980.087
2850,,SIGNAL,,,,,,1535512980.087
2851,,SIGNAL,,,,,,1535512980.492
2852,437,interval,,,,,4.662,1535512977.424
2853,437,on,,08_detergent_3.jpg,False,0,0.801,1535512982.109
2854,,SIGNAL,,,,,,1535512982.939
2855,437,image_interval,,,,,0.400,1535512982.938
2856,437,on,00_detergent_2.jpg,,False,0,0.800,1535512983.362
2857,,SIGNAL,,,,,,1535512986.423
2858,,SIGNAL,,,,,,1535512986.423
2859,,SIGNAL,,,,,,1535512988.092
2860,438,interval,,,,,4.230,1535512984.192
2861,438,on,,06_chocolate_3.jpg,False,0,0.800,1535512988.446
2862,438,image_interval,,,,,0.400,1535512989.273
2863,438,on,00_chocolate_1.jpg,,False,0,0.799,1535512989.697
2864,,SIGNAL,,,,,,1535512994.771
2865,,SIGNAL,,,,,,1535512994.771
2866,,SIGNAL,,,,,,1535512994.771
2867,,SIGNAL,,,,,,1535512995.692
2868,,SIGNAL,,,,,,1535512997.592
2869,439,interval,,,,,8.245,1535512990.525
2870,439,on,,01_detergent_2.jpg,True,0,0.800,1535512998.793
2871,,SIGNAL,,,,,,1535512999.625
2872,439,image_interval,,,,,0.400,1535512999.624
2873,439,on,00_detergent_2.jpg,,True,0,0.801,1535513000.047
2874,,SIGNAL,,,,,,1535513005.002
2875,,SIGNAL,,,,,,1535513005.002
2876,,SIGNAL,,,,,,1535513005.192
2877,,SIGNAL,,,,,,1535513007.091
2878,,SIGNAL,,,,,,1535513008.993
2879,440,interval,,,,,8.124,1535513000.876
2880,440,on,SINGLETON,06_detergent_2.jpg,,0,0.801,1535513009.027
2881,,SIGNAL,,,,,,1535513014.272
2882,,SIGNAL,,,,,,1535513014.272
2883,,SIGNAL,,,,,,1535513014.692
2884,,SIGNAL,,,,,,1535513016.593
2885,441,interval,,,,,8.413,1535513009.857
2886,441,on,SINGLETON,02_chocolate_2.jpg,,0,0.800,1535513018.295
2887,,SIGNAL,,,,,,1535513021.877
2888,,SIGNAL,,,,,,1535513021.877
2889,,SIGNAL,,,,,,1535513022.292
2890,442,interval,,,,,4.753,1535513019.122
2891,442,on,SINGLETON,08_detergent_2.jpg,,0,0.800,1535513023.903
2892,,SIGNAL,,,,,,1535513028.531
2893,,SIGNAL,,,,,,1535513028.531
2894,,SIGNAL,,,,,,1535513028.531
2895,,SIGNAL,,,,,,1535513029.891
2896,443,interval,,,,,6.788,1535513024.741
2897,443,on,,02_detergent_2.jpg,False,0,0.799,1535513031.553
2898,,SIGNAL,,,,,,1535513032.382
2899,443,image_interval,,,,,0.400,1535513032.380
2900,443,on,00_detergent_1.jpg,,False,0,0.800,1535513032.805
2901,,SIGNAL,,,,,,1535513035.676
2902,,SIGNAL,,,,,,1535513035.676
2903,,SIGNAL,,,,,,1535513037.492
2904,444,interval,,,,,4.041,1535513033.633
2905,444,on,,01_detergent_1.jpg,False,0,0.799,1535513037.698
2906,444,image_interval,,,,,0.400,1535513038.525
2907,444,on,00_detergent_2.jpg,,False,0,0.800,1535513038.949
2908,,SIGNAL,,,,,,1535513044.705
2909,,SIGNAL,,,,,,1535513044.705
2910,,SIGNAL,,,,,,1535513044.705
2911,,SIGNAL,,,,,,1535513045.092
2912,,SIGNAL,,,,,,1535513046.992
2913,445,interval,,,,,8.926,1535513039.777
2914,445,on,SINGLETON,03_detergent_3.jpg,,0,0.800,1535513048.732
2915,,SIGNAL,,,,,,1535513051.438
2916,,SIGNAL,,,,,,1535513051.438
2917,446,interval,,,,,2.876,1535513049.560
2918,446,on,,08_detergent_2.jpg,False,0,0.800,1535513052.462
2919,,SIGNAL,,,,,,1535513053.291
2920,446,image_interval,,,,,0.400,1535513053.290
2921,446,on,00_detergent_1.jpg,,False,0,0.799,1535513053.714
2922,,SIGNAL,,,,,,1535513055.605
2923,,SIGNAL,,,,,,1535513056.492
2924,447,interval,,,,,2.063,1535513054.542
2925,447,on,,03_chocolate_2.jpg,False,0,0.799,1535513056.629
2926,447,image_interval,,,,,0.400,1535513057.457
2927,447,on,00_chocolate_1.jpg,,False,0,0.800,1535513057.881
2928,,SIGNAL,,,,,,1535513061.427
2929,,SIGNAL,,,,,,1535513061.427
2930,,SIGNAL,,,,,,1535513062.192
2931,448,interval,,,,,4.716,1535513058.709
2932,448,on,,07_chocolate_1.jpg,False,0,0.800,1535513063.449
2933,,SIGNAL,,,,,,1535513064.278
2934,448,image_interval,,,,,0.400,1535513064.277
2935,448,on,00_chocolate_3.jpg,,False,0,0.799,1535513064.701
2936,,SIGNAL,,,,,,1535513068.471
2937,,SIGNAL,,,,,,1535513068.471
2938,,SIGNAL,,,,,,1535513069.792
2939,449,interval,,,,,4.940,1535513065.529
2940,449,on,SINGLETON,03_chocolate_2.jpg,,0,0.800,1535513070.495
2941,,SIGNAL,,,,,,1535513075.827
2942,,SIGNAL,,,,,,1535513075.827
2943,,SIGNAL,,,,,,1535513075.827
2944,,SIGNAL,,,,,,1535513077.392
2945,,SIGNAL,,,,,,1535513079.291
2946,450,interval,,,,,8.498,1535513071.328
2947,450,on,,02_detergent_3.jpg,False,0,0.801,1535513079.849
2948,450,image_interval,,,,,0.400,1535513080.678
2949,450,on,00_detergent_2.jpg,,False,0,0.802,1535513081.101
2950,451,interval,,,,,0.949,1535513081.931
2951,451,on,SINGLETON,09_detergent_3.jpg,,0,0.800,1535513082.907
2952,,SIGNAL,,,,,,1535513088.257
2953,,SIGNAL,,,,,,1535513088.257
2954,,SIGNAL,,,,,,1535513088.257
2955,,SIGNAL,,,,,,1535513088.257
2956,,SIGNAL,,,,,,1535513088.792
2957,,SIGNAL,,,,,,1535513090.692
2958,452,interval,,,,,8.516,1535513083.738
2959,452,on,SINGLETON,06_chocolate_3.jpg,,0,0.800,1535513092.279
2960,453,interval,,,,,0.949,1535513093.108
2961,453,on,,09_detergent_2.jpg,False,0,0.801,1535513094.084
2962,,SIGNAL,,,,,,1535513094.913
2963,,SIGNAL,,,,,,1535513094.913
2964,453,image_interval,,,,,0.400,1535513094.912
2965,453,on,00_detergent_3.jpg,,False,0,0.800,1535513095.337
2966,,SIGNAL,,,,,,1535513100.602
2967,,SIGNAL,,,,,,1535513100.602
2968,,SIGNAL,,,,,,1535513100.602
2969,,SIGNAL,,,,,,1535513102.091
2970,,SIGNAL,,,,,,1535513103.992
2971,454,interval,,,,,8.436,1535513096.165
2972,454,on,,06_chocolate_1.jpg,False,0,0.799,1535513104.624
2973,454,image_interval,,,,,0.400,1535513105.461
2974,454,on,00_chocolate_2.jpg,,False,0,0.800,1535513105.884
2975,,SIGNAL,,,,,,1535513110.382
2976,,SIGNAL,,,,,,1535513110.382
2977,,SIGNAL,,,,,,1535513110.382
2978,,SIGNAL,,,,,,1535513111.592
2979,455,interval,,,,,6.667,1535513106.714
2980,455,on,SINGLETON,08_detergent_1.jpg,,0,0.800,1535513113.407
2981,,SIGNAL,,,,,,1535513116.309
2982,,SIGNAL,,,,,,1535513116.309
2983,,SIGNAL,,,,,,1535513117.292
2984,456,interval,,,,,4.068,1535513114.240
2985,456,on,SINGLETON,02_detergent_2.jpg,,0,0.800,1535513118.332
2986,,SIGNAL,,,,,,1535513122.835
2987,,SIGNAL,,,,,,1535513122.835
2988,,SIGNAL,,,,,,1535513122.992
2989,,SIGNAL,,,,,,1535513124.891
2990,457,interval,,,,,6.672,1535513119.161
2991,457,on,SINGLETON,04_chocolate_3.jpg,,0,0.800,1535513125.860
2992,,SIGNAL,,,,,,1535513129.217
2993,,SIGNAL,,,,,,1535513129.217
2994,,SIGNAL,,,,,,1535513130.591
2995,458,interval,,,,,4.522,1535513126.693
2996,458,on,SINGLETON,09_chocolate_2.jpg,,0,0.800,1535513131.241
2997,,SIGNAL,,,,,,1535513135.515
2998,,SIGNAL,,,,,,1535513135.515
2999,,SIGNAL,,,,,,1535513136.291
3000,,SIGNAL,,,,,,1535513138.192
3001,459,interval,,,,,6.434,1535513132.079
3002,459,on,,07_chocolate_1.jpg,False,1,0.799,1535513138.536
3003,459,image_interval,,,,,0.400,1535513139.364
3004,459,on,00_chocolate_3.jpg,,False,0,0.800,1535513139.788
3005,,SIGNAL,,,,,,1535513142.609
3006,,SIGNAL,,,,,,1535513142.609
3007,460,interval,,,,,2.991,1535513140.617
3008,460,on,,03_chocolate_3.jpg,True,0,0.799,1535513143.631
3009,,SIGNAL,,,,,,1535513144.464
3010,460,image_interval,,,,,0.400,1535513144.462
3011,460,on,00_chocolate_3.jpg,,True,0,0.800,1535513144.886
3012,,SIGNAL,,,,,,1535513150.402
3013,,SIGNAL,,,,,,1535513150.403
3014,,SIGNAL,,,,,,1535513150.403
3015,,SIGNAL,,,,,,1535513151.492
3016,,SIGNAL,,,,,,1535513153.391
3017,461,interval,,,,,8.686,1535513145.715
3018,461,on,SINGLETON,02_detergent_1.jpg,,0,0.801,1535513154.427
3019,,SIGNAL,,,,,,1535513158.716
3020,,SIGNAL,,,,,,1535513158.716
3021,,SIGNAL,,,,,,1535513159.091
3022,,SIGNAL,,,,,,1535513160.991
3023,462,interval,,,,,6.454,1535513155.260
3024,462,on,SINGLETON,02_detergent_3.jpg,,0,0.800,1535513161.743
3025,,SIGNAL,,,,,,1535513165.624
3026,,SIGNAL,,,,,,1535513165.624
3027,,SIGNAL,,,,,,1535513166.691
3028,,SIGNAL,,,,,,1535513168.592
3029,463,interval,,,,,6.045,1535513162.578
3030,463,on,,05_chocolate_1.jpg,False,0,0.799,1535513168.646
3031,463,image_interval,,,,,0.400,1535513169.481
3032,463,on,00_chocolate_2.jpg,,False,0,0.800,1535513169.905
3033,,SIGNAL,,,,,,1535513174.580
3034,,SIGNAL,,,,,,1535513174.580
3035,,SIGNAL,,,,,,1535513174.580
3036,,SIGNAL,,,,,,1535513176.192
3037,464,interval,,,,,6.845,1535513170.734
3038,464,on,SINGLETON,06_detergent_3.jpg,,0,0.799,1535513177.604
3039,,SIGNAL,,,,,,1535513182.560
3040,,SIGNAL,,,,,,1535513182.560
3041,,SIGNAL,,,,,,1535513182.560
3042,,SIGNAL,,,,,,1535513183.791
3043,,SIGNAL,,,,,,1535513185.691
3044,465,interval,,,,,8.126,1535513178.433
3045,465,on,SINGLETON,02_detergent_2.jpg,,0,0.799,1535513186.584
3046,,SIGNAL,,,,,,1535513189.389
3047,,SIGNAL,,,,,,1535513189.492
3048,466,interval,,,,,2.977,1535513187.411
3049,466,on,SINGLETON,09_chocolate_1.jpg,,0,0.800,1535513190.413
3050,,SIGNAL,,,,,,1535513195.673
3051,,SIGNAL,,,,,,1535513195.673
3052,,SIGNAL,,,,,,1535513195.673
3053,,SIGNAL,,,,,,1535513197.091
3054,,SIGNAL,,,,,,1535513198.991
3055,467,interval,,,,,8.429,1535513191.242
3056,467,on,SINGLETON,06_chocolate_3.jpg,,0,0.799,1535513199.696
3057,,SIGNAL,,,,,,1535513204.642
3058,,SIGNAL,,,,,,1535513204.642
3059,,SIGNAL,,,,,,1535513204.691
3060,,SIGNAL,,,,,,1535513206.591
3061,,SIGNAL,,,,,,1535513208.491
3062,468,interval,,,,,8.110,1535513200.530
3063,468,on,SINGLETON,05_chocolate_3.jpg,,0,0.800,1535513208.666
3064,,SIGNAL,,,,,,1535513213.401
3065,,SIGNAL,,,,,,1535513213.401
3066,,SIGNAL,,,,,,1535513214.190
3067,,SIGNAL,,,,,,1535513216.092
3068,469,interval,,,,,6.900,1535513209.500
3069,469,on,,03_chocolate_2.jpg,False,0,0.800,1535513216.423
3070,469,image_interval,,,,,0.400,1535513217.250
3071,469,on,00_chocolate_3.jpg,,False,0,0.799,1535513217.674
3072,,SIGNAL,,,,,,1535513223.181
3073,,SIGNAL,,,,,,1535513223.181
3074,,SIGNAL,,,,,,1535513223.181
3075,,SIGNAL,,,,,,1535513223.691
3076,,SIGNAL,,,,,,1535513225.592
3077,470,interval,,,,,8.678,1535513218.502
3078,470,on,SINGLETON,02_detergent_1.jpg,,0,0.800,1535513227.205
3079,,SIGNAL,,,,,,1535513229.329
3080,,SIGNAL,,,,,,1535513229.391
3081,471,interval,,,,,2.295,1535513228.034
3082,471,on,SINGLETON,06_detergent_1.jpg,,0,0.800,1535513230.354
3083,,SIGNAL,,,,,,1535513233.115
3084,,SIGNAL,,,,,,1535513233.191
3085,472,interval,,,,,2.932,1535513231.182
3086,472,on,,09_chocolate_1.jpg,False,0,0.801,1535513234.138
3087,,SIGNAL,,,,,,1535513235.091
3088,472,image_interval,,,,,0.400,1535513234.966
3089,472,on,00_chocolate_2.jpg,,False,0,0.800,1535513235.389
3090,,SIGNAL,,,,,,1535513238.690
3091,,SIGNAL,,,,,,1535513238.890
3092,473,interval,,,,,4.472,1535513236.217
3093,473,on,SINGLETON,06_chocolate_1.jpg,,0,0.799,1535513240.714
3094,,SIGNAL,,,,,,1535513246.155
3095,,SIGNAL,,,,,,1535513246.155
3096,,SIGNAL,,,,,,1535513246.155
3097,,SIGNAL,,,,,,1535513246.491
3098,,SIGNAL,,,,,,1535513248.391
3099,474,interval,,,,,8.601,1535513241.552
3100,474,on,,08_detergent_2.jpg,False,0,0.801,1535513250.177
3101,,SIGNAL,,,,,,1535513251.006
3102,474,image_interval,,,,,0.400,1535513251.005
3103,474,on,00_detergent_3.jpg,,False,0,0.800,1535513251.428
3104,,SIGNAL,,,,,,1535513253.805
3105,,SIGNAL,,,,,,1535513254.091
3106,475,interval,,,,,2.548,1535513252.256
3107,475,on,,04_detergent_3.jpg,False,1,0.800,1535513254.828
3108,,K_PRESS,,,,,,1535513255.661
3109,,SIGNAL,,,,,,1535513255.991
3110,475,image_interval,,,,,0.400,1535513255.660
3111,475,on,00_detergent_2.jpg,,False,0,0.801,1535513256.084
3112,,SIGNAL,,,,,,1535513259.405
3113,,SIGNAL,,,,,,1535513259.791
3114,476,interval,,,,,4.491,1535513256.914
3115,476,on,,06_detergent_3.jpg,False,0,0.801,1535513261.428
3116,,SIGNAL,,,,,,1535513262.263
3117,476,image_interval,,,,,0.400,1535513262.262
3118,476,on,00_detergent_1.jpg,,False,0,0.799,1535513262.687
3119,,SIGNAL,,,,,,1535513266.561
3120,,SIGNAL,,,,,,1535513266.561
3121,,SIGNAL,,,,,,1535513267.391
3122,,SIGNAL,,,,,,1535513269.291
3123,477,interval,,,,,6.046,1535513263.514
3124,477,on,,02_chocolate_2.jpg,False,0,0.799,1535513269.584
3125,477,image_interval,,,,,0.400,1535513270.417
3126,477,on,00_chocolate_1.jpg,,False,0,0.800,1535513270.841
3127,,SIGNAL,,,,,,1535513276.454
3128,,SIGNAL,,,,,,1535513276.454
3129,,SIGNAL,,,,,,1535513276.454
3130,,SIGNAL,,,,,,1535513276.891
3131,,SIGNAL,,,,,,1535513278.791
3132,478,interval,,,,,8.783,1535513271.669
3133,478,on,,07_detergent_2.jpg,False,0,0.800,1535513280.477
3134,,SIGNAL,,,,,,1535513281.306
3135,478,image_interval,,,,,0.400,1535513281.305
3136,478,on,00_detergent_3.jpg,,False,0,0.800,1535513281.729
3137,479,interval,,,,,0.489,1535513282.557
3138,479,on,SINGLETON,08_chocolate_1.jpg,,0,0.801,1535513283.072
3139,480,interval,,,,,0.731,1535513283.901
3140,480,on,SINGLETON,07_chocolate_3.jpg,,0,0.799,1535513284.657
3141,,SIGNAL,,,,,,1535513287.157
3142,,SIGNAL,,,,,,1535513287.157
3143,,SIGNAL,,,,,,1535513287.157
3144,481,interval,,,,,2.670,1535513285.485
3145,481,on,SINGLETON,04_detergent_3.jpg,,1,0.802,1535513288.180
3146,,SIGNAL,,,,,,1535513293.079
3147,,K_PRESS,,,,,,1535513293.079
3148,,SIGNAL,,,,,,1535513293.079
3149,,SIGNAL,,,,,,1535513293.079
3150,,SIGNAL,,,,,,1535513293.991
3151,,SIGNAL,,,,,,1535513295.892
3152,482,interval,,,,,8.067,1535513289.011
3153,482,on,SINGLETON,05_chocolate_2.jpg,,1,0.801,1535513297.102
3154,,SIGNAL,,,,,,1535513302.561
3155,,K_PRESS,,,,,,1535513302.561
3156,,SIGNAL,,,,,,1535513302.561
3157,,SIGNAL,,,,,,1535513302.561
3158,,SIGNAL,,,,,,1535513303.491
3159,,SIGNAL,,,,,,1535513305.391
3160,483,interval,,,,,8.627,1535513297.931
3161,483,on,,03_detergent_1.jpg,False,0,0.799,1535513306.584
3162,,SIGNAL,,,,,,1535513307.418
3163,483,image_interval,,,,,0.400,1535513307.418
3164,483,on,00_detergent_2.jpg,,False,0,0.800,1535513307.841
3165,,SIGNAL,,,,,,1535513310.876
3166,,SIGNAL,,,,,,1535513311.090
3167,484,interval,,,,,4.206,1535513308.669
3168,484,on,SINGLETON,02_detergent_3.jpg,,0,0.800,1535513312.901
3169,,SIGNAL,,,,,,1535513318.082
3170,,SIGNAL,,,,,,1535513318.083
3171,,SIGNAL,,,,,,1535513318.083
3172,,SIGNAL,,,,,,1535513318.691
3173,,K_PRESS,,,,,,1535513318.952
3174,,SIGNAL,,,,,,1535513320.591
3175,485,interval,,,,,8.343,1535513313.738
3176,485,on,,03_chocolate_3.jpg,False,0,0.801,1535513322.105
3177,,SIGNAL,,,,,,1535513322.938
3178,485,image_interval,,,,,0.400,1535513322.937
3179,485,on,00_chocolate_1.jpg,,False,0,0.800,1535513323.362
3180,,SIGNAL,,,,,,1535513329.168
3181,,SIGNAL,,,,,,1535513329.168
3182,,SIGNAL,,,,,,1535513329.168
3183,,SIGNAL,,,,,,1535513330.091
3184,,SIGNAL,,,,,,1535513331.990
3185,486,interval,,,,,8.976,1535513324.190
3186,486,on,SINGLETON,01_chocolate_2.jpg,,0,0.801,1535513333.190
3187,487,interval,,,,,0.606,1535513334.019
3188,487,on,SINGLETON,09_detergent_1.jpg,,0,0.799,1535513334.651
3189,488,interval,,,,,0.404,1535513335.485
3190,488,on,,02_detergent_2.jpg,False,0,0.800,1535513335.913
3191,,SIGNAL,,,,,,1535513336.742
3192,,SIGNAL,,,,,,1535513336.742
3193,488,image_interval,,,,,0.400,1535513336.741
3194,488,on,00_detergent_1.jpg,,False,0,0.801,1535513337.165
3195,,SIGNAL,,,,,,1535513340.568
3196,,SIGNAL,,,,,,1535513340.568
3197,,SIGNAL,,,,,,1535513341.492
3198,489,interval,,,,,4.564,1535513338.002
3199,489,on,SINGLETON,04_detergent_3.jpg,,1,0.800,1535513342.591
3200,490,interval,,,,,0.809,1535513343.426
3201,490,on,,06_chocolate_2.jpg,True,0,0.800,1535513344.257
3202,,SIGNAL,,,,,,1535513345.089
3203,,K_PRESS,,,,,,1535513345.089
3204,,SIGNAL,,,,,,1535513345.291
3205,490,image_interval,,,,,0.400,1535513345.088
3206,490,on,00_chocolate_2.jpg,,True,0,0.800,1535513345.511
3207,,SIGNAL,,,,,,1535513347.656
3208,491,interval,,,,,2.316,1535513346.339
3209,491,on,SINGLETON,07_chocolate_1.jpg,,0,0.799,1535513348.681
3210,,SIGNAL,,,,,,1535513351.415
3211,,SIGNAL,,,,,,1535513351.415
3212,492,interval,,,,,2.906,1535513349.509
3213,492,on,SINGLETON,04_detergent_1.jpg,,1,0.800,1535513352.440
3214,493,interval,,,,,0.571,1535513353.273
3215,493,on,SINGLETON,05_chocolate_3.jpg,,0,0.800,1535513353.868
3216,,SIGNAL,,,,,,1535513359.594
3217,,K_PRESS,,,,,,1535513359.594
3218,,SIGNAL,,,,,,1535513359.594
3219,,SIGNAL,,,,,,1535513359.594
3220,,SIGNAL,,,,,,1535513359.594
3221,,SIGNAL,,,,,,1535513360.491
3222,,SIGNAL,,,,,,1535513362.390
3223,494,interval,,,,,8.894,1535513354.698
3224,494,on,,09_detergent_2.jpg,True,0,0.799,1535513363.616
3225,,SIGNAL,,,,,,1535513364.444
3226,494,image_interval,,,,,0.400,1535513364.443
3227,494,on,00_detergent_2.jpg,,True,0,0.800,1535513364.868
3228,495,interval,,,,,0.666,1535513365.700
3229,495,on,,07_chocolate_2.jpg,False,0,0.800,1535513366.389
3230,,SIGNAL,,,,,,1535513367.217
3231,495,image_interval,,,,,0.400,1535513367.216
3232,495,on,00_chocolate_3.jpg,,False,0,0.799,1535513367.640
3233,,SIGNAL,,,,,,1535513371.766
3234,,SIGNAL,,,,,,1535513371.766
3235,,SIGNAL,,,,,,1535513371.891
3236,,SIGNAL,,,,,,1535513373.791
3237,496,interval,,,,,6.296,1535513368.469
3238,496,on,SINGLETON,05_detergent_1.jpg,,0,0.800,1535513374.789
3239,,SIGNAL,,,,,,1535513380.289
3240,,SIGNAL,,,,,,1535513380.289
3241,,SIGNAL,,,,,,1535513380.289
3242,,SIGNAL,,,,,,1535513381.391
3243,,SIGNAL,,,,,,1535513383.291
3244,497,interval,,,,,8.666,1535513375.621
3245,497,on,,05_chocolate_2.jpg,False,0,0.800,1535513384.311
3246,,SIGNAL,,,,,,1535513385.190
3247,497,image_interval,,,,,0.400,1535513385.139
3248,497,on,00_chocolate_3.jpg,,False,0,0.799,1535513385.562
3249,,SIGNAL,,,,,,1535513390.980
3250,,SIGNAL,,,,,,1535513390.980
3251,,SIGNAL,,,,,,1535513390.980
3252,,SIGNAL,,,,,,1535513392.791
3253,,SIGNAL,,,,,,1535513394.691
3254,498,interval,,,,,8.589,1535513386.390
3255,498,on,SINGLETON,01_chocolate_1.jpg,,1,0.801,1535513395.003
3256,,K_PRESS,,,,,,1535513397.833
3257,,SIGNAL,,,,,,1535513397.833
3258,,SIGNAL,,,,,,1535513398.491
3259,499,interval,,,,,2.998,1535513395.833
3260,499,on,,08_detergent_1.jpg,False,0,0.800,1535513398.856
3261,499,image_interval,,,,,0.400,1535513399.683
3262,499,on,00_detergent_3.jpg,,False,0,0.801,1535513400.105
3263,,SCANNER START,,,,,,1535513516.779
3264,,SIGNAL,,,,,,1535513555.998
3265,,SIGNAL,,,,,,
3266,500,interval,,,,,0.458,1535513556.000
3267,500,on,,06_chocolate_3.jpg,False,0,0.800,1535513556.483
3268,500,image_interval,,,,,0.401,1535513557.314
3269,500,on,00_chocolate_2.jpg,,False,0,0.800,1535513557.738
3270,501,interval,,,,,0.919,1535513558.566
3271,501,on,SINGLETON,04_detergent_1.jpg,,1,0.800,1535513559.510
3272,,SIGNAL,,,,,,1535513564.088
3273,,SIGNAL,,,,,,1535513564.088
3274,,K_PRESS,,,,,,1535513564.088
3275,,SIGNAL,,,,,,1535513564.088
3276,,SIGNAL,,,,,,1535513564.088
3277,,SIGNAL,,,,,,1535513565.499
3278,502,interval,,,,,6.747,1535513560.338
3279,502,on,SINGLETON,02_chocolate_1.jpg,,0,0.801,1535513567.112
3280,,SIGNAL,,,,,,1535513569.712
3281,,SIGNAL,,,,,,1535513569.712
3282,503,interval,,,,,2.769,1535513567.941
3283,503,on,,05_chocolate_1.jpg,False,0,0.800,1535513570.734
3284,,SIGNAL,,,,,,1535513571.567
3285,503,image_interval,,,,,0.400,1535513571.566
3286,503,on,00_chocolate_3.jpg,,False,1,0.800,1535513571.988
3287,,K_PRESS,,,,,,1535513577.744
3288,,SIGNAL,,,,,,1535513577.744
3289,,SIGNAL,,,,,,1535513577.745
3290,,SIGNAL,,,,,,1535513577.745
3291,,SIGNAL,,,,,,1535513578.799
3292,,SIGNAL,,,,,,1535513580.698
3293,504,interval,,,,,8.926,1535513572.816
3294,504,on,,03_detergent_1.jpg,False,0,0.800,1535513581.766
3295,,SIGNAL,,,,,,1535513582.598
3296,504,image_interval,,,,,0.400,1535513582.594
3297,504,on,00_detergent_3.jpg,,False,0,0.801,1535513583.018
3298,,SIGNAL,,,,,,1535513588.598
3299,,SIGNAL,,,,,,1535513588.598
3300,,SIGNAL,,,,,,1535513588.598
3301,,SIGNAL,,,,,,1535513590.199
3302,,SIGNAL,,,,,,1535513592.099
3303,505,interval,,,,,8.749,1535513583.848
3304,505,on,SINGLETON,08_chocolate_3.jpg,,0,0.799,1535513592.622
3305,,SIGNAL,,,,,,1535513597.203
3306,,SIGNAL,,,,,,1535513597.203
3307,,SIGNAL,,,,,,1535513597.799
3308,,SIGNAL,,,,,,1535513599.699
3309,506,interval,,,,,6.753,1535513593.449
3310,506,on,,09_chocolate_2.jpg,False,0,0.800,1535513600.225
3311,506,image_interval,,,,,0.400,1535513601.052
3312,506,on,00_chocolate_3.jpg,,False,0,0.800,1535513601.477
3313,,SIGNAL,,,,,,1535513605.589
3314,,SIGNAL,,,,,,1535513605.589
3315,,SIGNAL,,,,,,1535513605.589
3316,,SIGNAL,,,,,,1535513607.298
